"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","5713",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","5693",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","5632",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","5528",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","5485",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","5485",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","5485",""
"Belgium","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","5500",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2019","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","1990",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","2007",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","1966",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","657",""
"Brazil","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","657",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","1967","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","1967","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","1967",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","1975",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","1975",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","1982",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","1906",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","1892",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","1892",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","1892",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","1892",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","1892",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","2722",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","2722",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","2722",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","2723",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","2146",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","3532",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","3480",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","3538","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","3538","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","3538","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","3538","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","3538","1"
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","3538",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","3538",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","3538",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","3538",""
"Bulgaria","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","2760",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","14033",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","13370",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","12665",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","12665",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","12665",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","13345",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","13345",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","13345",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","13345",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","12805",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","10615",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","13390",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","16393",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","16393",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","16393",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","15465",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","13987",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","13052",""
"Canada","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","13538",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","44660",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","35820",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","33642",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","27170",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","20080",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","14660",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","12570",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","12570",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","10820",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","9078",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","9078",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","9080",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","6960",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","6960",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","6960",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","6190",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","4470",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","2100",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","1194",""
"China","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","288",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","4290",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","4040",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","3970",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","3900",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","3830",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","3760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","2760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","1760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","1760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","1760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","1760","1"
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","1760","1"
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","1760","1"
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","1760","1"
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","1760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","1760",""
"Czechia","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","1760",""
"Czechoslovakia (former)","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","3520",""
"Czechoslovakia (former)","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","3520",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","2784",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","2779",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","2764",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","2752",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","2752",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","2752",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","2732",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","2716",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","2716",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","2716",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","2716",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","2671",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","2640",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","2640",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","2640",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","2640",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","2550",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","2310",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","2310",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","2360",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","2360",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","2360",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","2360",""
"Finland","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","2360",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","63130",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","63260",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","63260",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","63260",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","63260",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","63363",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","63363",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","63273",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","63183",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","63183",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","63183",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","61675",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","62875",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","59970",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","58515",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","58515",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","59020",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","57675",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","56780",""
"France","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","55750",""
"German Dem. R. (former)","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","1830","1"
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","10799",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","10799",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","10799",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","10799",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","12074",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","12068",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","12068",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","20467",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","20467",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","20480",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","20486",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","20208",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2006","Kilowatts,  thousand","20208",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2005","Kilowatts,  thousand","20378",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2004","Kilowatts,  thousand","20552",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2003","Kilowatts,  thousand","21439",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2002","Kilowatts,  thousand","23403",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2001","Kilowatts,  thousand","22396",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","2000","Kilowatts,  thousand","22396",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1999","Kilowatts,  thousand","22329",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1998","Kilowatts,  thousand","22314",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1997","Kilowatts,  thousand","22314",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1996","Kilowatts,  thousand","22910",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1995","Kilowatts,  thousand","22834",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1994","Kilowatts,  thousand","22713",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1993","Kilowatts,  thousand","22657",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1992","Kilowatts,  thousand","22605",""
"Germany","Electricity - total net installed capacity of electric power plants, nuclear","1991","Kilowatts,  thousand","22527",""
"Germany, Fed. R. (former)","Electricity - total net installed capacity of electric power plants, nuclear","1990","Kilowatts,  thousand","23150","1"
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2018","Kilowatts,  thousand","2013",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2017","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2016","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2015","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2014","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2013","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2012","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2011","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2010","Kilowatts,  thousand","2000",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2009","Kilowatts,  thousand","1940",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2008","Kilowatts,  thousand","1940",""
"Hungary","Electricity - total net installed capacity of electric power plants, nuclear","2007","Kilowatts,  thousand","1825",""
